ImageNumber,ObjectNumber,Metadata_hour,Metadata_treatment,Texture_AngularSecondMoment_ED_10_00_256,Texture_AngularSecondMoment_ED_10_01_256,Texture_AngularSecondMoment_ED_10_02_256,Texture_AngularSecondMoment_ED_10_03_256,Texture_Contrast_ED_10_00_256,Texture_Contrast_ED_10_01_256,Texture_Contrast_ED_10_02_256,Texture_Contrast_ED_10_03_256,Texture_Correlation_ED_10_00_256,Texture_Correlation_ED_10_01_256,Texture_Correlation_ED_10_02_256,Texture_Correlation_ED_10_03_256,Texture_DifferenceEntropy_ED_10_00_256,Texture_DifferenceEntropy_ED_10_01_256,Texture_DifferenceEntropy_ED_10_02_256,Texture_DifferenceEntropy_ED_10_03_256,Texture_DifferenceVariance_ED_10_00_256,Texture_DifferenceVariance_ED_10_01_256,Texture_DifferenceVariance_ED_10_02_256,Texture_DifferenceVariance_ED_10_03_256,Texture_Entropy_ED_10_00_256,Texture_Entropy_ED_10_01_256,Texture_Entropy_ED_10_02_256,Texture_Entropy_ED_10_03_256,Texture_InfoMeas1_ED_10_00_256,Texture_InfoMeas1_ED_10_01_256,Texture_InfoMeas1_ED_10_02_256,Texture_InfoMeas1_ED_10_03_256,Texture_InfoMeas2_ED_10_00_256,Texture_InfoMeas2_ED_10_01_256,Texture_InfoMeas2_ED_10_02_256,Texture_InfoMeas2_ED_10_03_256,Texture_InverseDifferenceMoment_ED_10_00_256,Texture_InverseDifferenceMoment_ED_10_01_256,Texture_InverseDifferenceMoment_ED_10_02_256,Texture_InverseDifferenceMoment_ED_10_03_256,Texture_SumAverage_ED_10_00_256,Texture_SumAverage_ED_10_01_256,Texture_SumAverage_ED_10_02_256,Texture_SumAverage_ED_10_03_256,Texture_SumEntropy_ED_10_00_256,Texture_SumEntropy_ED_10_01_256,Texture_SumEntropy_ED_10_02_256,Texture_SumEntropy_ED_10_03_256,Texture_SumVariance_ED_10_00_256,Texture_SumVariance_ED_10_01_256,Texture_SumVariance_ED_10_02_256,Texture_SumVariance_ED_10_03_256,Texture_Variance_ED_10_00_256,Texture_Variance_ED_10_01_256,Texture_Variance_ED_10_02_256,Texture_Variance_ED_10_03_256
35,8,6,A,0.002193378,0.002028797,0.001910928,0.002178819,1437.310078,1254.66537,1461.010417,1535.6625,-0.03631322,0.056643207,-0.075015935,-0.016101604,5.992367497,5.920911117,5.957438632,5.960223166,7.87E-05,8.74E-05,8.42E-05,8.33E-05,8.87944431,8.962822993,9.073553864,8.861057262,-0.626813242,-0.612994342,-0.599912054,-0.644056321,0.999849177,0.999818706,0.999790072,0.999889542,0.03403253,0.037366297,0.023872666,0.030098854,122.6821705,125.770428,127.0798611,114.3458333,6.634955504,6.644919845,6.758306797,6.66331251,1336.581155,1405.336402,1257.108206,1486.992899,693.4728081,665.0004429,679.5296556,755.6638498
36,1,6,A,0.000164986,0.000160315,0.000166049,0.000166846,993.2653022,1104.977125,999.9545924,1077.511827,0.338448551,0.2668857,0.330401948,0.282947035,6.028441114,6.103759039,6.033459343,6.085700958,7.22E-05,6.62E-05,7.06E-05,6.76E-05,12.87122077,12.90416741,12.87018053,12.86390751,-0.106284123,-0.102078073,-0.105521577,-0.107519834,0.874187222,0.866282689,0.872686168,0.876447191,0.040062316,0.035469479,0.03980036,0.038185455,162.5248929,161.8025589,162.0380899,162.5016062,7.490515865,7.451757013,7.476782543,7.458135391,2009.570846,1909.497219,1986.776296,1927.877954,750.7090371,753.6185861,746.682722,751.3474453
36,2,6,A,0.001082045,0.001051215,0.001070399,0.001180466,792.6103448,782.3096026,825.680067,762.8003697,0.025295578,0.029762443,-0.032154222,-0.021613361,5.75626212,5.764691428,5.78084533,5.71592371,0.000109796,0.000109913,0.000109191,0.000113474,9.93761715,9.988340004,9.963565178,9.823912395,-0.392670199,-0.379206317,-0.388491372,-0.394749408,0.996099728,0.995320742,0.995892688,0.99600524,0.033611353,0.04844247,0.056478887,0.044507272,65.23103448,64.24006623,66.14237856,64.09796673,6.6704095,6.688128741,6.627671982,6.58982517,833.7500713,830.304951,774.2360098,730.5245985,406.590104,403.1536384,399.9790192,373.331242
36,3,6,A,0.000147078,0.000147269,0.000145621,0.000146716,1146.120769,1408.801234,1278.849493,1316.837345,0.4000156,0.25106843,0.319923025,0.300643242,6.128096543,6.274480616,6.201806489,6.222312548,6.09E-05,5.24E-05,5.73E-05,5.59E-05,13.03885082,13.02404071,13.05323764,13.0471431,-0.127253869,-0.125983612,-0.122259514,-0.123285574,0.911046502,0.909076964,0.904034376,0.905478233,0.038395986,0.034269018,0.035963573,0.034715866,171.41,170.3337042,170.9328509,171.2117727,7.686264936,7.576995204,7.628947687,7.623351249,2674.381131,2353.361532,2482.046818,2449.015575,955.125475,940.5406916,940.2240778,941.4632301
36,4,6,A,0.000187397,0.000181244,0.000184038,0.000184526,1148.789722,1284.092387,1130.903026,1285.505937,0.346348207,0.275522778,0.3502581,0.273539184,6.122756218,6.203437044,6.113001082,6.202874668,6.00E-05,5.50E-05,6.01E-05,5.46E-05,12.63258055,12.66545012,12.65705987,12.65180459,-0.16730987,-0.164515617,-0.163179209,-0.166402048,0.948889522,0.946959167,0.945769371,0.948353299,0.033766116,0.034605542,0.033626736,0.034836187,205.1767767,205.0812738,205.1809539,205.3426994,7.577837425,7.546636887,7.56490771,7.543529094,2366.20017,2260.787556,2350.180851,2253.586354,878.7474729,886.2199857,870.2709694,884.7730728
36,5,6,A,0.000380066,0.000369302,0.000365135,0.000377025,928.3245252,968.1681232,930.6890344,947.3891709,0.065291734,0.025482272,0.049867938,0.042087918,5.943862897,5.981972938,5.963721447,5.971319422,8.54E-05,8.06E-05,8.34E-05,8.43E-05,11.55172737,11.58132437,11.59365174,11.55121959,-0.195914151,-0.188255494,-0.186308097,-0.195234358,0.958458837,0.953884846,0.952692257,0.958042612,0.039572144,0.036944402,0.041220264,0.039340172,77.20809249,76.63670412,76.48445172,76.94839255,6.981623558,6.94584978,6.97821823,6.961015848,1058.016153,1018.8006,1028.383964,1030.640315,496.5851694,496.7421809,489.7682497,494.5073714
36,6,6,A,0.000189108,0.000184866,0.000185756,0.000187648,734.4570191,784.4715866,766.3711486,763.7827643,0.297555789,0.245310098,0.268828015,0.26562785,5.812856562,5.863814426,5.845166189,5.842604923,0.000100786,9.35E-05,9.64E-05,9.70E-05,12.73935773,12.751507,12.75334315,12.74279092,-0.052386604,-0.049361294,-0.050814422,-0.050710791,0.70432403,0.689583679,0.696921697,0.696204664,0.051545835,0.047535733,0.049665932,0.048500156,118.7114973,119.1906574,118.6014528,119.099498,7.233876688,7.199533293,7.218108757,7.21197047,1356.689887,1294.45271,1329.910339,1316.314537,522.7867266,519.7310742,524.0703719,520.0243254
36,7,6,A,0.000137038,0.000135533,0.000138424,0.000136346,934.2675062,1020.919089,938.9281226,978.6569334,0.437546026,0.389490251,0.43658869,0.414498991,5.98779996,6.051129833,5.992392195,6.020794847,7.64E-05,7.13E-05,7.61E-05,7.33E-05,13.12306261,13.13659289,13.10668325,13.1256922,-0.08479661,-0.083508123,-0.087316954,-0.085114919,0.82895062,0.825661252,0.8353469,0.82985179,0.043393198,0.040545537,0.043163852,0.041307263,133.5902818,134.2735088,133.7312773,133.5540847,7.61473096,7.592028727,7.609922773,7.601058117,2387.844342,2323.561783,2394.083148,2364.315727,830.5279621,836.1202181,833.2528178,835.7431651
37,1,6,A,0.000250154,0.000251026,0.000246245,0.000250813,1024.355647,1139.397954,1022.621055,1188.358144,0.31317842,0.246647865,0.294255869,0.223192141,6.040472233,6.114915453,6.032873838,6.147650533,7.14E-05,6.65E-05,7.27E-05,6.38E-05,12.20290533,12.1924628,12.21169417,12.19224505,-0.195223587,-0.198356471,-0.188811467,-0.201603942,0.963658625,0.965276995,0.960005729,0.966960167,0.036983074,0.037059539,0.042349424,0.039379641,167.5133638,167.4483533,168.480848,167.0203926,7.416161225,7.386595,7.389244728,7.384180024,1958.531545,1885.476874,1875.372736,1871.235373,745.721798,756.2187069,724.4984478,764.8983793
37,2,6,A,0.000303693,0.000313103,0.00030472,0.000303269,1082.452723,1064.239721,1042.703704,1101.820418,0.111647806,0.139112551,0.146745651,0.129027625,6.069157899,6.061765857,6.045950067,6.07422313,6.97E-05,6.99E-05,7.10E-05,6.90E-05,11.87790503,11.83256967,11.8778032,11.88388098,-0.208310574,-0.216055622,-0.206196827,-0.211881061,0.967901122,0.971123197,0.966864039,0.969626263,0.037093218,0.040245873,0.035672963,0.037359196,176.9558971,175.8320557,177.2162162,176.8716307,7.170840913,7.188343723,7.181488088,7.205483582,1354.537313,1408.185035,1401.359323,1428.272268,609.2475091,618.1061891,611.0157567,632.5231714
37,3,6,A,0.007692308,0.010633681,0.008333333,0.010416667,1194.338462,1123.770833,1207.85,1574.041667,-0.056936249,0.096147566,0.094896828,-0.079623045,5.195068774,4.944235678,5.164735179,4.730388542,0.00018596,0.000235756,0.000190821,0.000286818,7.022367813,6.564129167,6.906890596,6.584962501,-0.795591826,-0.849296485,-0.845335166,-0.857948825,0.999953246,0.999969035,0.999979728,0.999974754,0.029559976,0.057453263,0.016780547,0.016978052,121.7538462,114.0208333,114.85,121.4166667,5.445294351,5.251629167,5.435812887,5.360902344,1065.662485,1362.853733,1461.1275,1341.868056,565.0002367,621.6561415,667.244375,728.9774306
37,4,6,A,0.125,0.125,0.125,0.5,576.75,1766.75,3111.5,289,0.647079071,0.076435514,-0.79092021,-1,2,2,2,0,0.001951093,0.001951093,0.001951093,0.00799948,3,3,3,1,-0.909090909,-1,-0.909090909,-1,0.996625332,0.998759855,0.996625332,0.929873495,0.018234057,0.001042781,0.003334485,0.003448276,96.25,109.25,92.5,173,2,2,2,0,2691.6875,2059.1875,363.25,0,817.109375,956.484375,868.6875,72.25
37,5,6,A,0.0001931,0.000192552,0.000192186,0.000193424,869.9034973,978.2954621,945.8220615,896.9131404,0.153591905,0.042416057,0.075875336,0.118716008,5.932106256,6.01750987,5.994662647,5.957428895,8.11E-05,7.41E-05,7.55E-05,7.80E-05,12.71621843,12.7176326,12.71716183,12.7007162,-0.050683161,-0.049383388,-0.049957001,-0.051069801,0.695555257,0.689043459,0.69194076,0.697169283,0.044299583,0.041673071,0.043424675,0.041561901,110.5498534,110.0813591,110.3392954,110.3169426,7.139456684,7.059786114,7.083211118,7.110162393,1185.614409,1064.962405,1101.135667,1138.5559,513.8794767,510.8144668,511.7394321,508.8672601
38,1,6,A,0.000190368,0.000193363,0.000193075,0.000192255,1000.750172,1066.579897,1020.683999,1069.452006,0.153376422,0.101018793,0.13224192,0.102295274,6.033303437,6.077630538,6.049126421,6.079903813,7.07E-05,6.80E-05,6.90E-05,6.77E-05,12.6670525,12.66151597,12.65612206,12.66283968,-0.090982059,-0.091970648,-0.091485459,-0.092705491,0.837273266,0.839614397,0.838332255,0.841422554,0.038229033,0.03639627,0.037758533,0.037192169,162.7062629,162.5306515,162.7138232,162.5318613,7.216459238,7.193964207,7.201311104,7.193485131,1363.346924,1306.283714,1331.778105,1313.184456,591.024274,593.2159028,588.1155259,595.6591155
38,2,6,A,0.000484652,0.000485897,0.000487633,0.000533859,990.5003422,968.4787836,981.5327422,976.0489051,0.04307965,0.059956586,0.05284757,0.05638726,5.984200542,5.968923522,5.974674044,5.971466322,8.25E-05,8.21E-05,8.18E-05,8.18E-05,11.13602454,11.11525321,11.12868149,11.00576995,-0.276687704,-0.280461137,-0.277265063,-0.295748963,0.985905641,0.986596976,0.985994772,0.988973058,0.039199543,0.035634078,0.034080164,0.036116156,89.5119781,89.39250354,89.46316508,88.99635036,6.971578451,6.979135991,6.996341315,6.96239058,1079.683121,1092.019208,1091.064469,1092.699987,517.5458659,515.124498,518.1493027,517.1872229
38,3,6,A,0.001702062,0.001851721,0.001568579,0.001895277,601.576087,503.3081232,642.0329949,634.0683761,-0.001057755,0.082136007,-0.042936887,0.017701549,5.543791896,5.420449675,5.617277021,5.566292796,0.000164662,0.000184479,0.000144684,0.000149791,9.289813179,9.186294445,9.400567904,9.144730212,-0.412320865,-0.423527963,-0.403563421,-0.430688559,0.995979185,0.996401522,0.995676651,0.996690403,0.05661238,0.065699134,0.058932743,0.056146409,50.42934783,50.38935574,52.71319797,50.20512821,6.317126545,6.312199131,6.327809379,6.360775597,600.3047909,593.3862172,589.1690136,656.9208854,300.4702195,274.1735851,307.8005021,322.7473154
38,4,6,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,6,A,0.000301605,0.000301663,0.000298679,0.000300143,585.5708082,607.9009663,605.6693482,620.4215702,0.186401588,0.156289789,0.157510807,0.130872474,5.643064551,5.670330568,5.668293743,5.68440281,0.00011123,0.000108211,0.000108231,0.000106785,12.21314897,12.21233393,12.21563007,12.2001122,-0.050107265,-0.049669335,-0.049322832,-0.049527427,0.68277255,0.680547209,0.678852368,0.679581769,0.055425083,0.054893166,0.057160471,0.05521346,156.2736794,156.0238182,156.3125128,155.7398643,6.883529831,6.861924965,6.86647277,6.845470445,853.888265,833.1174269,832.1398332,807.2666619,359.8647683,360.2545983,359.4522954,356.922058
39,2,6,A,0.000222647,0.000223079,0.000223449,0.000221831,795.421629,815.2243777,798.6100687,834.1486805,0.146399264,0.1170306,0.133043409,0.097911797,5.872430357,5.887437527,5.873347145,5.90628961,8.92E-05,8.81E-05,8.89E-05,8.57E-05,12.51715045,12.50502691,12.50673539,12.51698622,-0.063873411,-0.063817399,-0.063135329,-0.062078008,0.749769661,0.749317384,0.746671351,0.742652739,0.045810139,0.044211476,0.042337916,0.043408716,132.8293015,132.4876281,132.6692209,132.7776058,7.055155943,7.037274418,7.042475889,7.024907202,1068.263805,1031.327446,1043.719932,1015.224092,465.9213585,461.6379559,460.5825002,462.3431932
39,3,6,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,6,A,0.000243239,0.000235883,0.000236146,0.000243192,767.5703824,801.0153349,771.6311986,762.3204786,0.194806459,0.173360866,0.193987985,0.194812803,5.843231764,5.871767129,5.844506344,5.836963501,8.95E-05,8.68E-05,8.92E-05,8.89E-05,12.38850694,12.4131155,12.41989195,12.36731952,-0.086531829,-0.085872357,-0.082799962,-0.088170414,0.820899725,0.819560402,0.811137226,0.824870507,0.048544964,0.045213617,0.046100575,0.04694894,141.2638324,141.3779257,141.2529613,141.0265997,7.088825387,7.088179839,7.090200363,7.082696131,1138.978399,1136.989537,1143.057874,1131.203117,476.6371954,484.501218,478.6722681,473.3808989
40,2,6,A,0.000229219,0.000226884,0.000229025,0.000229583,743.4688189,739.0474705,733.2034253,741.0173992,0.193290786,0.203593132,0.203645132,0.188346832,5.818322058,5.815065299,5.809371205,5.81839315,9.53E-05,9.56E-05,9.63E-05,9.49E-05,12.5617985,12.56064339,12.56363061,12.54770444,-0.054037629,-0.055699187,-0.053859848,-0.054265034,0.708696834,0.716297528,0.707902765,0.70947923,0.04935403,0.049608672,0.050727524,0.049869307,151.195643,150.7978538,151.049547,151.229402,7.079415081,7.089105402,7.084697416,7.069207901,1099.745083,1116.907067,1108.195314,1084.92853,460.8034756,463.9886345,460.3496848,456.4864823
40,3,6,A,0.000207123,0.000208047,0.000208233,0.000206239,856.2644635,859.2033109,849.2618467,855.6802245,0.068167376,0.070044696,0.072576763,0.068203627,5.926693047,5.926578967,5.922366396,5.927099876,8.11E-05,8.19E-05,8.16E-05,8.11E-05,12.65608696,12.65817742,12.65366165,12.66101278,-0.040565878,-0.041252421,-0.040216611,-0.039582841,0.638649402,0.642855034,0.636459841,0.632669921,0.043062588,0.042852136,0.044170888,0.042615826,138.3462037,138.2053008,138.336005,138.3608708,7.00320407,7.008100233,7.002133625,7.002586135,981.542975,988.6345525,982.1821224,980.9447058,459.4518596,461.9594659,457.8609923,459.1562326
40,4,6,A,0.000207565,0.000208468,0.000208937,0.000207928,1088.801152,1128.373371,1078.742853,1120.810957,0.088627252,0.066813643,0.094351321,0.067606224,6.091654911,6.114076366,6.081812143,6.113742825,6.95E-05,6.66E-05,6.95E-05,6.70E-05,12.50140515,12.50819668,12.4911484,12.49951643,-0.116110396,-0.116878998,-0.116704856,-0.117299967,0.88647311,0.887874337,0.887328194,0.888451986,0.036621203,0.037401803,0.037189304,0.039665837,126.4923918,125.3249963,126.1995309,126.0906081,7.190743807,7.182729486,7.19278879,7.17949909,1300.564021,1289.950391,1303.511719,1283.346998,597.3412933,604.5809405,595.5636431,601.0394888
40,5,6,A,0.000187472,0.0001856,0.000184583,0.00018512,891.8781964,901.4554717,894.3079591,917.2293868,0.170397276,0.159845552,0.163513007,0.144028828,5.953337938,5.960796322,5.956366897,5.976027382,7.98E-05,7.86E-05,7.84E-05,7.66E-05,12.74715272,12.74661407,12.74906387,12.75107862,-0.058983495,-0.058828855,-0.057667193,-0.057788335,0.734279887,0.733611945,0.728658248,0.729223211,0.044137985,0.043055424,0.042028022,0.040251074,124.5198271,124.5672956,124.4774234,124.0958046,7.180951978,7.172337709,7.174032903,7.164096416,1258.255042,1244.472515,1243.939178,1225.902104,537.5333097,536.4819968,534.5617842,535.7828727
41,1,14,A199,0.000398863,0.000408985,0.000381597,0.000406532,1223.532407,1306.758434,1274.815453,1322.561934,0.178804137,0.155658283,0.169819677,0.129559487,6.138966262,6.174444401,6.164018133,6.191935972,6.42E-05,6.14E-05,6.08E-05,6.02E-05,11.41582978,11.37577719,11.47130845,11.37636081,-0.309342907,-0.321806142,-0.306019063,-0.317427521,0.99230239,0.993608113,0.992043482,0.993140706,0.034106475,0.037814756,0.032651655,0.032544972,158.9965278,156.5813253,157.8082268,158.5099698,7.315113764,7.31769591,7.334910908,7.280311636,1756.34721,1788.572302,1796.361778,1716.271653,744.9699044,773.8326839,767.7943077,759.7083966
41,2,14,A199,0.005949162,0.006320642,0.006841166,0.006649575,699.7093023,662.5853659,684.8536585,802.9873418,0.095094665,0.026587784,0.058685057,-0.019116451,5.050453418,5.211048731,5.194331541,5.214678216,0.000249668,0.000200295,0.00020607,0.000190422,7.403008941,7.320966639,7.259991029,7.253147837,-0.704892437,-0.700583699,-0.730864323,-0.759010834,0.99984179,0.999813539,0.99988317,0.999929888,0.056155237,0.05708417,0.068820302,0.056436044,57.61627907,55.7804878,56.56097561,59.18987342,5.795280307,5.726156425,5.441461572,5.621827546,846.7713629,698.7810827,770.246282,772.8626823,386.6201663,340.3416121,363.7749851,393.962506
41,3,14,A199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4,14,A199,0.000163749,0.000163685,0.000164757,0.000164858,973.0771529,1006.933346,983.796837,1005.156905,0.138827022,0.105106208,0.130236351,0.109597099,6.019306621,6.045001267,6.027791989,6.042800257,7.27E-05,7.05E-05,7.20E-05,7.07E-05,12.94979797,12.95430096,12.95282092,12.95184054,-0.041242691,-0.039809497,-0.040954994,-0.040702268,0.648343663,0.6396412,0.646658756,0.64510118,0.038903663,0.038520061,0.038949588,0.038219802,145.2212264,145.5075665,145.2453733,145.4873953,7.203401852,7.177214934,7.197072876,7.183202567,1286.810645,1243.464087,1278.419659,1252.600575,564.9719495,562.5993583,565.554124,564.4393699
41,5,14,A199,0.00081105,0.000843288,0.000801851,0.000826586,986.7875989,1203.671348,1046.030383,1131.395184,0.174914742,0.062815695,0.205808653,0.156921965,5.933346929,6.069087582,5.941549489,6.035750492,8.05E-05,7.35E-05,8.47E-05,7.40E-05,10.34635836,10.28294598,10.36001564,10.30274566,-0.422798253,-0.442223705,-0.43682078,-0.444776772,0.998048659,0.998542003,0.998469968,0.998619626,0.034138152,0.038869949,0.03377379,0.037142118,130.7691293,128.3258427,129.1136063,129.3838527,7.062817604,7.02551425,7.13164288,7.142118584,1405.177569,1365.025849,1588.172034,1552.567955,597.9912921,642.1742993,658.5506043,670.9907847
41,6,14,A199,0.000184155,0.00018261,0.00018424,0.000184035,861.2862351,907.8668439,877.9058041,924.4656691,0.258968137,0.222993546,0.239153534,0.201859571,5.928506703,5.969019958,5.942442051,5.980919169,7.93E-05,7.52E-05,7.71E-05,7.49E-05,12.77603593,12.78514556,12.77121648,12.77770899,-0.070415683,-0.06970145,-0.069425101,-0.069150783,0.778727811,0.77640356,0.775173321,0.774323403,0.043012118,0.04250062,0.040538078,0.042964707,167.7353844,167.7558049,167.7124208,167.7376018,7.269103487,7.252140731,7.249757322,7.23695513,1463.273013,1428.96534,1429.802369,1392.083236,581.139812,584.2080459,576.9270432,579.1372263
41,7,14,A199,0.007805326,0.00875,0.00703125,0.009800296,1020.727273,558.3666667,654.1,979.0384615,-0.193967712,0.270132254,0.039040363,-0.102201305,4.943951839,4.975652213,4.988863058,5.01755943,0.000267309,0.000266667,0.00029375,0.000247633,7.014091089,6.856890596,7.196928095,6.681208949,-0.763586556,-0.796498659,-0.742524838,-0.788807364,0.999913611,0.999942811,0.9998982,0.99991691,0.010602647,0.059172256,0.037455153,0.052312234,61.63636364,61.46666667,56.45,66.15384615,5.483491847,5.448394346,5.743619814,5.339768805,689.0798898,971.6822222,707.2475,797.4763314,427.4517906,382.5122222,340.336875,444.1286982
41,8,14,A199,0.035555556,0.041666667,0.045454545,0.083333333,1399.4,673.3333333,436.2727273,811.6666667,-0.327757173,-0.294353224,0.309970262,-0.446105117,3.906890596,3.418295834,3.277613437,2.584962501,0.000658054,0.001026193,0.001149275,0.001862873,4.840223929,4.584962501,4.459431619,3.584962501,-0.926039178,-0.942329374,-0.934858722,-1,0.999881453,0.99985847,0.99980076,0.999615236,0.115947394,0.020725556,0.024674045,0.010938017,72.46666667,49.5,44.63636364,49.66666667,3.773557262,3.251629167,3.459431619,2.584962501,708.5155556,367.0833333,828.231405,310.8888889,526.9788889,260.1041667,316.1260331,280.6388889
41,9,14,A199,0.000153896,0.00015412,0.000152129,0.000156965,1181.3271,1195.256983,1201.301635,1177.120758,0.130945875,0.122034248,0.125926266,0.128625592,6.155453627,6.161424524,6.164144571,6.150904555,6.25E-05,6.23E-05,6.16E-05,6.30E-05,12.96188703,12.95812152,12.97581282,12.93168052,-0.074296184,-0.07554118,-0.074783116,-0.077624077,0.795100179,0.799017249,0.796916252,0.805032291,0.036072428,0.03387433,0.033861921,0.033867656,130.9180482,131.0662102,130.9570415,130.2747226,7.325198911,7.319483336,7.327887457,7.316929735,1537.323134,1527.530277,1547.440465,1524.635793,679.6625584,680.696815,687.1855251,675.4391379
42,1,14,A199,0.000327473,0.000342679,0.000333182,0.00033825,1259.18394,1400.333499,1258.989777,1388.617,0.242278384,0.175181623,0.242473637,0.161501575,6.160610988,6.223003954,6.152793901,6.233534085,6.09E-05,5.99E-05,6.34E-05,5.70E-05,11.6997635,11.62935882,11.6799966,11.65220785,-0.285775345,-0.29724302,-0.288288316,-0.292026909,0.989836435,0.991339498,0.990172161,0.990656006,0.033521035,0.031133919,0.038532776,0.031370533,128.5312792,125.1481665,129.3633829,127.091,7.464319697,7.418813934,7.458669939,7.399253623,2064.421757,1995.161892,2064.95996,1923.534719,830.9014244,848.8738476,830.9874343,828.0379297
42,2,14,A199,0.002185187,0.002413194,0.002213745,0.002836864,711.9122137,577.1791667,783.6828358,536.8773585,-0.043887791,0.089569401,-0.047128968,0.171219369,5.511818292,5.37272548,5.66592192,5.413449834,0.0001493,0.000192862,0.000127054,0.000164188,8.903652009,8.748557262,8.884167968,8.5403974,-0.502517488,-0.510651308,-0.509297211,-0.547558035,0.99872931,0.998758882,0.998844364,0.999200928,0.06283437,0.04141274,0.045297349,0.074368297,57.88167939,54.9125,56.30970149,53.85849057,6.334022586,6.315823567,6.386344057,6.118162245,652.0508857,690.7465104,713.1391596,758.7063902,340.9907749,316.9814193,374.2054989,323.8959372
42,3,14,A199,0.000145107,0.000140239,0.000142037,0.000138945,1284.634474,1549.834775,1554.658806,1731.792947,0.464686717,0.357876642,0.36188084,0.291702003,6.208848812,6.344238683,6.348859234,6.421059263,5.65E-05,4.81E-05,4.74E-05,4.49E-05,12.97785724,13.01655855,13.00109987,13.01867662,-0.174963425,-0.171583594,-0.173705618,-0.172665597,0.957576,0.955563645,0.956912988,0.95634147,0.034468241,0.033964994,0.034260873,0.029669175,188.9168776,187.8268095,188.5642039,186.8282113,7.860491251,7.812433872,7.816438964,7.784385145,3514.926886,3277.38341,3317.969706,3158.21932,1199.89034,1206.804546,1218.157128,1222.503067
